book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
1953,54499,54499,2971402,426,140439242,9780140439240.0,"Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850.0,"Le Vicomte de Bragelonne, ou Dix ans plus tard","The Man in the Iron Mask (The D'Artagnan Romances, #3.3)",eng,3.97,51856,56208,747,518,2517,13643,20941,18589,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1954,89717,89717,3627,89,143039989,9780143039980.0,"Shirley Jackson, Laura   Miller",1959.0,The Haunting οf Hill House,The Haunting of Hill House,eng,3.89,55367,62514,5116,1098,4174,14899,22377,19966,https://images.gr-assets.com/books/1327871336m/89717.jpg,https://images.gr-assets.com/books/1327871336s/89717.jpg,0
1967,30659,30659,31010,768,140449337,9780140449330.0,"Marcus Aurelius, Martin Hammond, Diskin Clay",180.0,Τὰ εἰς ἑαυτόν,Meditations,eng,4.2,43876,55309,2613,825,2162,8561,17232,26529,https://images.gr-assets.com/books/1421618636m/30659.jpg,https://images.gr-assets.com/books/1421618636s/30659.jpg,0
1980,24830,24830,1065861,123,000712774X,9780007127740.0,Ray Bradbury,1951.0,The Illustrated Man,The Illustrated Man,eng,4.13,49551,57968,2615,341,1688,10484,22836,22619,https://images.gr-assets.com/books/1374049820m/24830.jpg,https://images.gr-assets.com/books/1374049820s/24830.jpg,0
1996,180617,180617,2685281,1032,140382623,9780140382620.0,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883.0,Le avventure di Pinocchio,Pinocchio,eng,3.86,48961,55985,1405,1235,4063,14916,17113,18658,https://images.gr-assets.com/books/1327938097m/180617.jpg,https://images.gr-assets.com/books/1327938097s/180617.jpg,0
1999,249,249,543143,205,802131786,9780802131780.0,Henry Miller,1934.0,Tropic of Cancer,Tropic of Cancer,eng,3.71,45518,49701,2526,2313,4591,12278,16494,14025,https://images.gr-assets.com/books/1408753140m/249.jpg,https://images.gr-assets.com/books/1408753140s/249.jpg,0
2002,18386,18386,234915,438,1600964338,9781600964340.0,"Leo Tolstoy, Aylmer Maude",1886.0,Смерть Ивана Ильича,The Death of Ivan Ilych,eng,4.04,46357,55750,2623,580,2384,11406,21407,19973,https://images.gr-assets.com/books/1336967150m/18386.jpg,https://images.gr-assets.com/books/1336967150s/18386.jpg,0
2004,5306,5306,1024827,123,142000701,9780142000700.0,John Steinbeck,1962.0,Travels with Charley: In Search of America,Travels with Charley: In Search of America,eng,4.07,45856,51951,3737,664,1971,9843,20207,19266,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2024,11991,11991,3324245,205,679720227,9780679720220.0,"Albert Camus, Justin O'Brien",1956.0,La Chute,The Fall,eng,4.05,43269,50340,1894,491,2115,10022,19296,18416,https://images.gr-assets.com/books/1467904855m/11991.jpg,https://images.gr-assets.com/books/1467904855s/11991.jpg,0
2026,6138,6138,1044477,260,375757856,9780375757850.0,"Wilkie Collins, Carolyn G. Heilbrun",1868.0,The Moonstone,The Moonstone,eng,3.9,50322,58283,3297,1256,3266,13487,22376,17898,https://images.gr-assets.com/books/1403192382m/6138.jpg,https://images.gr-assets.com/books/1403192382s/6138.jpg,0
2053,5527,5527,900927,83,156004801,9780156004800.0,Robert Penn Warren,1946.0,All the King’s Men,All the King's Men,eng,4.08,42821,46988,1951,834,2204,8396,16578,18976,https://images.gr-assets.com/books/1342193852m/5527.jpg,https://images.gr-assets.com/books/1342193852s/5527.jpg,0
2076,19351,19351,3802528,266,141026286,9780141026280.0,"Anonymous, N.K. Sandars",-1750.0,Shūtur eli sharrī,The Epic of Gilgamesh,eng,3.63,44345,55856,2247,1551,5850,17627,17485,13343,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2078,19330,19330,1139913,32,072325804X,9780723258050.0,Beatrix Potter,1986.0,The Complete Tales of Beatrix Potter,The Complete Tales,,4.36,56807,57461,350,496,1339,7819,15363,32444,https://images.gr-assets.com/books/1355114621m/19330.jpg,https://images.gr-assets.com/books/1355114621s/19330.jpg,0
2097,24861,24861,5334697,347,3518367064,9783518367060.0,Hermann Hesse,1919.0,Demian: Die Geschichte einer Jugend,Demian. Die Geschichte von Emil Sinclairs Jugend,ger,4.1,37459,49633,2305,580,2061,9154,17689,20149,https://images.gr-assets.com/books/1421510580m/24861.jpg,https://images.gr-assets.com/books/1421510580s/24861.jpg,0
2098,9590,33290408,4076,80,385333471,9780385333470.0,Kurt Vonnegut Jr.,1965.0,"God Bless You, Mr Rosewater or Pearls before Swine","God Bless You, Mr. Rosewater",eng,3.94,40353,45412,1444,203,1670,11416,19313,12810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2103,92308,92308,11094898,77,140436065,9780140436070.0,"Oscar Wilde, Richard Allen Cave",1954.0,,The Importance of Being Earnest and Other Plays,eng,4.26,41002,49936,502,318,1247,7446,17276,23649,https://images.gr-assets.com/books/1260426623m/92308.jpg,https://images.gr-assets.com/books/1260426623s/92308.jpg,0
2131,19117,19117,1294426,493,451529693,9780451529700.0,"Ivan Turgenev, George Reavy, Jane Costlow",1862.0,Отцы и дѣти,Fathers and Sons,eng,3.94,41870,49363,1485,543,2559,11599,19225,15437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2142,1375,1375,1474309,255,147712556,9780147712550.0,"Homer, Robert Fagles, Bernard Knox",-762.0,Ἰλιάς ; Ὀδύσσεια,The Iliad/The Odyssey,eng,4.03,47825,51098,537,916,2608,10439,17404,19731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2157,286957,286957,17352354,336,1558611584,9781558611580.0,"Charlotte Perkins Gilman, Elaine Hedges",1892.0,The Yellow Wall-paper. A story,The Yellow Wall-Paper,eng,4.11,44677,55593,2482,753,2266,9783,20098,22693,https://images.gr-assets.com/books/1351778524m/286957.jpg,https://images.gr-assets.com/books/1351778524s/286957.jpg,0
2158,17136,17136,17410699,31,1593083254,9781593083250.0,"H.G. Wells, Alfred MacAdam",1968.0,The Time Machine and The Invisible Man,The Time Machine/The Invisible Man,,4.08,47600,48403,217,386,1677,9917,18120,18303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2168,169848,169848,18658793,35,1593080336,9781593080330.0,"Charles Dickens, Katharine Kroeber Wiley",1843.0,,"A Christmas Carol, The Chimes and The Cricket on the Hearth",,4.11,48557,48945,263,719,2086,9426,15751,20963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2172,4985,4985,438581,67,385333501,9780385333500.0,Kurt Vonnegut Jr.,1968.0,Welcome to the Monkey House,Welcome to the Monkey House,eng,4.13,40071,42825,1489,153,970,7970,17613,16119,https://images.gr-assets.com/books/1381107552m/4985.jpg,https://images.gr-assets.com/books/1381107552s/4985.jpg,0
2177,28381,28381,1001298,632,140448071,9780140448080.0,"Nikolai Gogol, Robert A. Maguire",1842.0,Мёртвые ду́ши,Dead Souls,eng,3.98,40699,47662,1613,800,2681,10126,17055,17000,https://images.gr-assets.com/books/1387201057m/28381.jpg,https://images.gr-assets.com/books/1387201057s/28381.jpg,0
2187,76171,76171,2144026,245,140185852,9780140185850.0,"Yevgeny Zamyatin, Clarence Brown",1924.0,Мы,We,eng,3.95,40020,47979,2878,732,2786,10532,17972,15957,https://images.gr-assets.com/books/1421883730m/76171.jpg,https://images.gr-assets.com/books/1421883730s/76171.jpg,0
2190,6150,6150,59082,123,074326195X,9780743261950.0,Alan Paton,1948.0,"Cry, The Beloved Country","Cry, the Beloved Country",eng,3.87,47389,53681,3213,1524,3969,11995,18837,17356,https://images.gr-assets.com/books/1344182368m/6150.jpg,https://images.gr-assets.com/books/1344182368s/6150.jpg,0
2197,50798,50798,41342119,202,486452433,9780486452430.0,Thomas Hardy,1895.0,Jude the Obscure,Jude the Obscure,en-US,3.8,44873,50290,2304,2197,4053,11124,17004,15912,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2199,89723,89723,212602,58,374529531,9780374529540.0,Shirley Jackson,1949.0,The Lottery: Adventures of the Demon Lover,The Lottery and Other Stories,en-US,4.06,48608,51501,1357,666,2115,10022,19192,19506,https://images.gr-assets.com/books/1416448200m/89723.jpg,https://images.gr-assets.com/books/1416448200s/89723.jpg,0
2209,569564,569564,3000541,828,517053616,9780517053610.0,William Shakespeare,1623.0,The Complete Works,The Complete Works,eng,4.49,39503,46010,726,448,695,4279,10908,29680,https://images.gr-assets.com/books/1327884293m/569564.jpg,https://images.gr-assets.com/books/1327884293s/569564.jpg,0
2236,280111,280111,19119100,1101,310902711,9780310902710.0,Anonymous,1909.0,Holy Bible: New International Version,Holy Bible: New International Version,eng,4.61,40430,45994,1804,1637,1131,2091,3664,37471,https://images.gr-assets.com/books/1382581321m/280111.jpg,https://images.gr-assets.com/books/1382581321s/280111.jpg,0
2240,5517,5517,3154525,56,375508333,9780375508330.0,Lorraine Hansberry,1959.0,A Raisin in the Sun,A Raisin in the Sun,,3.72,44237,50909,2052,1278,4480,14213,18335,12603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2257,14940,14940,461400,70,451218590,9780451218600.0,Edward Albee,1962.0,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,eng,4.09,45045,48063,1096,761,2266,8889,16237,19910,https://images.gr-assets.com/books/1327962277m/14940.jpg,https://images.gr-assets.com/books/1327962277s/14940.jpg,0
2286,16640,16640,746264,429,812969901,9780812969900.0,"Johann Wolfgang von Goethe, Burton Pike",1774.0,Die Leiden des jungen Werthers,The Sorrows of Young Werther,eng,3.63,37293,53664,2541,2485,5787,14517,17330,13545,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2297,14706,14706,16721,260,553213482,9780553213480.0,"Johann Wolfgang von Goethe, Peter Salm",1808.0,Faust. Eine Tragödie,Faust: First Part,eng,3.93,43276,48935,815,881,3226,11099,16802,16927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2302,73062,73062,2103634,101,446363251,9780446363260.0,Alexandra Ripley,1991.0,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind,Scarlett,eng,3.44,38992,47722,2290,3596,7106,13480,11819,11721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2304,46165,46165,2520849,607,684843781,9780684843780.0,F. Scott Fitzgerald,1920.0,This Side of Paradise,This Side of Paradise,eng,3.68,40074,47633,2777,1137,4298,14047,17247,10904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2314,10979,10979,1595500,136,679732268,9780679732270.0,William Faulkner,1932.0,Light in August,Light in August,en-US,3.93,42101,44421,1948,1258,2863,9000,15803,15497,https://images.gr-assets.com/books/1355360091m/10979.jpg,https://images.gr-assets.com/books/1355360091s/10979.jpg,0
2336,99944,99944,1492580,596,140449183,9780140449180.0,"Krishna-Dwaipayana Vyasa, Simon Brodbeck, Juan Mascaró",-400.0,भगवद्गीता [Bhagavadgītā],The Bhagavad Gita,eng,4.1,33225,42094,1316,1009,2097,7686,12170,19132,https://images.gr-assets.com/books/1383059639m/99944.jpg,https://images.gr-assets.com/books/1383059639s/99944.jpg,0
2339,5114,5114,1839410,89,316766941,9780316766940.0,J.D. Salinger,1955.0,"Raise High the Roof Beam, Carpenters / Seymour: An Introduction","Raise High the Roof Beam, Carpenters & Seymour: An Introduction",eng,4.11,36751,40410,1373,360,1483,7692,14592,16283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2355,54539,54539,3049535,762,1416500340,9781416500350.0,George Eliot,1861.0,Silas Marner: The Weaver of Raveloe,Silas Marner,,3.6,48196,55276,2616,2514,5601,16073,18493,12595,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2361,325128,325128,963266,849,439295785,9780439295790.0,Robert Louis Stevenson,1886.0,Kidnapped,"Kidnapped (David Balfour, #1)",,3.78,44150,48520,1319,906,3358,14044,17370,12842,https://images.gr-assets.com/books/1328869457m/325128.jpg,https://images.gr-assets.com/books/1328869457s/325128.jpg,0
2365,261240,261240,1405544,98,1594561869,9781594561860.0,Edgar Allan Poe,1846.0,The Cask of Amontillado,The Cask of Amontillado,eng,4.09,48364,50207,924,413,1928,9964,18501,19401,https://images.gr-assets.com/books/1327936575m/261240.jpg,https://images.gr-assets.com/books/1327936575s/261240.jpg,0
2366,1715,1715,2870411,437,014044789X,9780140447900.0,"Ovid, David Raeburn, Denis Feeney",8.0,Metamorphoses,Metamorphoses,eng,4.03,42590,47948,1121,680,2239,10119,16766,18144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2370,93263,93263,2131999,2,1582404119,9781582404110.0,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow (Graphic Novel),eng,3.96,43183,43186,400,558,2151,10844,14704,14929,https://images.gr-assets.com/books/1171253283m/93263.jpg,https://images.gr-assets.com/books/1171253283s/93263.jpg,0
2374,292408,292408,283706,37,140169300,9780140169300.0,Wallace Stegner,1971.0,Angle of Repose,Angle of Repose,eng,4.27,40289,42204,3560,634,1540,5279,13032,21719,https://images.gr-assets.com/books/1329151576m/292408.jpg,https://images.gr-assets.com/books/1329151576s/292408.jpg,0
2380,72159,72159,69862,67,811216012,9780811216010.0,Tennessee Williams,1955.0,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,eng,4.07,43781,45995,726,526,1855,8915,17075,17624,https://images.gr-assets.com/books/1389369390m/72159.jpg,https://images.gr-assets.com/books/1389369390s/72159.jpg,0
2397,76237,76237,187956,2,140079076,9780140079070.0,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985.0,The Further Adventures of Sherlock Holmes (Classic Crime),The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),,4.4,36863,36872,36,286,457,4096,11411,20622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2403,45195,45195,4574850,194,014144116X,9780141441160.0,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,A Passage to India,A Passage to India,eng,3.66,46675,52900,2446,1581,4821,15168,19530,11800,https://images.gr-assets.com/books/1421883612m/45195.jpg,https://images.gr-assets.com/books/1421883612s/45195.jpg,0
2411,21484,21484,1936731,61,316952664,9780316952670.0,Herman Wouk,1971.0,The Winds of War,"The Winds of War (The Henry Family, #1)",en-US,4.36,41940,43439,1181,240,738,5055,14396,23010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2464,85386,85386,802269,92,449911659,9780449911660.0,John Updike,1960.0,"Rabbit, Run","Rabbit, Run (Rabbit Angstrom #1)",eng,3.57,39485,42551,2641,2145,4626,11883,14610,9287,https://images.gr-assets.com/books/1333578676m/85386.jpg,https://images.gr-assets.com/books/1333578676s/85386.jpg,0
2466,400412,400412,15306654,65,015694877X,9780156948780.0,T.S. Eliot,1922.0,The Waste Land and Other Poems,The Waste Land and Other Poems,en-US,4.23,38462,41178,618,645,1395,6067,12798,20273,https://images.gr-assets.com/books/1372992691m/400412.jpg,https://images.gr-assets.com/books/1372992691s/400412.jpg,0
2468,206172,206172,15570165,133,146000110,9780146000120.0,Edgar Allan Poe,1842.0,The Pit and the Pendulum,The Pit and the Pendulum,eng,4.15,40289,47612,581,371,1361,8463,17826,19591,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
2484,3052106,3052106,17943436,6,1411415930,9781411415940.0,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009.0,The Picture of Dorian Gray: A Graphic Novel,The Picture of Dorian Gray: A Graphic Novel,eng,4.12,40650,40835,104,794,1689,7380,12975,17997,https://images.gr-assets.com/books/1328766635m/3052106.jpg,https://images.gr-assets.com/books/1328766635s/3052106.jpg,0
2490,721012,721012,18197624,302,014043769X,9780140437690.0,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819.0,"The Sketch Book of Geoffrey Crayon, Gent",The Legend of Sleepy Hollow and Other Stories,eng,3.93,42952,45496,437,449,2192,11813,16501,14541,https://images.gr-assets.com/books/1309285607m/721012.jpg,https://images.gr-assets.com/books/1309285607s/721012.jpg,0
2499,31173,31173,40852693,483,037575850X,9780375758510.0,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,Villette,eng,3.75,41793,48000,2731,1438,4142,13066,15929,13425,https://images.gr-assets.com/books/1320412741m/31173.jpg,https://images.gr-assets.com/books/1320412741s/31173.jpg,0
2544,18525,18525,756664,371,486282082,9780486282080.0,Christopher Marlowe,1604.0,The Tragical History of the Life and Death of Doctor Faustus,Dr. Faustus,eng,3.79,39518,45003,1126,774,3448,12430,16245,12106,https://images.gr-assets.com/books/1392156779m/18525.jpg,https://images.gr-assets.com/books/1392156779s/18525.jpg,0
2553,10155,10155,1098725,727,812967259,9780812967260.0,Arthur Conan Doyle,1912.0,The Lost World,"The Lost World (Professor Challenger, #1)",,3.92,39169,44585,1440,375,1987,11879,17079,13265,https://images.gr-assets.com/books/1320504012m/10155.jpg,https://images.gr-assets.com/books/1320504012s/10155.jpg,0
